date,open,high,low,close,volume
2022-09-14,,,,8599.8,2849890350.0
2022-09-15,,,,8583.73,4473695815.0
2022-09-16,,,,8317.71,4526054002.0
2022-09-19,,,,8321.98,3402985695.0
2022-09-20,,,,8329.7,3063585621.0
2022-09-21,,,,8396.99,2971194622.0
2022-09-22,,,,8387.68,2931807758.0
2022-09-23,,,,8299.3,3376293770.0
2022-09-26,,,,8149.24,3577894061.0
2022-09-27,,,,8246.03,2927827105.0
2022-09-28,,,,8144.48,2698579341.0
2022-09-29,,,,8105.92,2973247612.0
2022-09-30,,,,8151.61,2977107452.0
2022-10-10,,,,8128.23,3910268178.0
2022-10-11,,,,8129.31,2862406910.0
2022-10-12,,,,8243.14,2964509285.0
2022-10-13,,,,8167.89,3151014236.0
2022-10-14,,,,8262.01,3539946385.0
2022-10-17,,,,8264.34,3087915849.0
2022-10-18,,,,8273.4,2765945528.0
2022-10-19,,,,8207.15,2500101646.0
2022-10-20,,,,8129.71,2862526596.0
2022-10-21,,,,8168.18,3056383011.0
2022-10-24,,,,7991.43,4166993250.0
2022-10-25,,,,7959.04,3139552935.0
2022-10-26,,,,7939.27,4024585413.0
2022-10-27,,,,7960.6,3727632713.0
2022-10-28,,,,7750.2,3894805802.0
2022-10-31,,,,7638.3,4591708084.0
2022-11-01,,,,7739.0,5256443104.0
2022-11-02,,,,7835.09,4104891298.0
2022-11-03,,,,7792.9,2918696346.0
2022-11-04,,,,7953.99,3769027973.0
2022-11-07,,,,8011.56,3218444592.0
2022-11-08,,,,8020.08,2714002547.0
2022-11-09,,,,8028.81,3091768106.0
2022-11-10,,,,8025.86,3189455987.0
2022-11-11,,,,8204.26,5849057184.0
2022-11-14,,,,8228.06,6344827162.0
2022-11-15,,,,8307.84,4285732421.0
2022-11-16,,,,8277.46,3485691195.0
2022-11-17,,,,8244.74,3287735642.0
2022-11-18,,,,8190.58,3182651628.0
2022-11-21,,,,8194.96,2944813890.0
2022-11-22,,,,8203.37,4147793924.0
2022-11-23,,,,8222.77,4257278400.0
2022-11-24,,,,8281.71,3264003194.0
2022-11-25,,,,8384.93,5734001700.0
2022-11-28,,,,8349.38,4444295098.0
2022-11-29,,,,8589.23,7066718127.0
2022-11-30,,,,8573.2,6647383513.0
2022-12-01,,,,8528.87,5610092310.0
2022-12-02,,,,8501.48,4223186918.0
2022-12-05,,,,8625.26,5740702535.0
2022-12-06,,,,8582.44,4465784442.0
2022-12-07,,,,8532.84,4381592938.0
2022-12-08,,,,8550.86,3913660333.0
2022-12-09,,,,8625.95,5454910614.0
2022-12-12,,,,8502.55,4282567777.0
2022-12-13,,,,8542.29,3059935871.0
2022-12-14,,,,8509.9,2852795006.0
2022-12-15,,,,8423.43,2747460651.0
2022-12-16,,,,8511.73,3438632813.0
2022-12-19,,,,8336.9,3105645379.0
2022-12-20,,,,8252.84,2611765517.0
2022-12-21,,,,8256.48,1901379637.0
2022-12-22,,,,8198.33,2403958648.0
2022-12-23,,,,8188.0,2049713584.0
2022-12-26,,,,8167.84,2391042603.0
2022-12-27,,,,8252.81,2597375098.0
2022-12-28,,,,8266.51,2625483752.0
