date,open,high,low,price_close,volume,close
2023-12-05,0.93,0.93,0.91,0.92,1644495,0.92
2023-12-04,0.93,0.93,0.93,0.93,950195,0.93
2023-12-01,0.92,0.93,0.92,0.93,840639,0.93
2023-11-30,0.92,0.92,0.92,0.92,577157,0.92
2023-11-29,0.93,0.93,0.92,0.92,683804,0.92
2023-11-28,0.93,0.93,0.92,0.93,577189,0.93
2023-11-27,0.93,0.93,0.92,0.93,660349,0.93
2023-11-24,0.93,0.94,0.93,0.93,561937,0.93
2023-11-23,0.93,0.93,0.92,0.93,696007,0.93
2023-11-22,0.93,0.94,0.93,0.93,942104,0.93
2023-11-21,0.93,0.94,0.93,0.93,1222884,0.93
2023-11-20,0.93,0.93,0.92,0.93,697365,0.93
2023-11-17,0.93,0.93,0.92,0.92,400324,0.92
2023-11-16,0.93,0.93,0.92,0.93,1516081,0.93
2023-11-15,0.92,0.93,0.92,0.93,599199,0.93
2023-11-14,0.92,0.92,0.92,0.92,1129553,0.92
2023-11-13,0.92,0.92,0.91,0.92,565769,0.92
2023-11-10,0.92,0.92,0.91,0.92,822109,0.92
2023-11-09,0.92,0.92,0.92,0.92,738458,0.92
2023-11-08,0.92,0.92,0.92,0.92,1138706,0.92
2023-11-07,0.92,0.92,0.91,0.92,1412989,0.92
2023-11-06,0.92,0.92,0.91,0.92,1356043,0.92
2023-11-03,0.92,0.93,0.92,0.92,843963,0.92
2023-11-02,0.92,0.93,0.92,0.93,632090,0.93
2023-11-01,0.92,0.92,0.92,0.92,775697,0.92
2023-10-31,0.92,0.92,0.92,0.92,600812,0.92
2023-10-30,0.94,0.94,0.92,0.92,2494343,0.92
2023-10-27,0.93,0.94,0.93,0.94,665017,0.94
2023-10-26,0.93,0.93,0.93,0.93,779473,0.93
2023-10-25,0.93,0.94,0.93,0.93,718959,0.93
2023-10-24,0.92,0.92,0.91,0.92,685155,0.92
2023-10-23,0.93,0.93,0.91,0.92,1423713,0.92
2023-10-20,0.93,0.94,0.93,0.93,913773,0.93
2023-10-19,0.95,0.95,0.93,0.93,1087348,0.93
2023-10-18,0.96,0.96,0.95,0.95,788700,0.95
2023-10-17,0.95,0.96,0.95,0.96,767631,0.96
2023-10-16,0.95,0.95,0.94,0.95,552985,0.95
2023-10-13,0.94,0.95,0.94,0.95,703115,0.95
2023-10-12,0.94,0.95,0.94,0.95,1214038,0.95
2023-10-11,0.94,0.94,0.94,0.94,793693,0.94
2023-10-10,0.95,0.95,0.94,0.94,914472,0.94
2023-10-09,0.95,0.95,0.94,0.95,985705,0.95
2023-09-28,0.95,0.96,0.95,0.95,650308,0.95
2023-09-27,0.96,0.96,0.95,0.95,871525,0.95
2023-09-26,0.96,0.96,0.95,0.96,693900,0.96
2023-09-25,0.96,0.96,0.96,0.96,744079,0.96
2023-09-22,0.95,0.96,0.95,0.96,1587467,0.96
2023-09-21,0.96,0.96,0.95,0.95,910773,0.95
2023-09-20,0.95,0.96,0.95,0.96,2396196,0.96
2023-09-19,0.95,0.96,0.95,0.96,833981,0.96
2023-09-18,0.95,0.95,0.94,0.95,752061,0.95
2023-09-15,0.95,0.96,0.95,0.95,1149402,0.95
2023-09-14,0.95,0.95,0.94,0.95,1048418,0.95
2023-09-13,0.94,0.95,0.94,0.94,953486,0.94
2023-09-12,0.94,0.94,0.94,0.94,409944,0.94
2023-09-11,0.94,0.95,0.94,0.94,605973,0.94
2023-09-08,0.94,0.94,0.93,0.94,673450,0.94
2023-09-07,0.95,0.95,0.94,0.94,703455,0.94
2023-09-06,0.95,0.95,0.94,0.94,797330,0.94
2023-09-05,0.96,0.96,0.94,0.95,820348,0.95
2023-09-04,0.94,0.96,0.94,0.96,947639,0.96
2023-09-01,0.93,0.94,0.93,0.94,409737,0.94
2023-08-31,0.94,0.94,0.93,0.93,698036,0.93
2023-08-30,0.95,0.95,0.94,0.94,1107853,0.94
2023-08-29,0.95,0.95,0.94,0.95,905475,0.95
2023-08-28,0.97,0.98,0.94,0.95,741041,0.95
2023-08-25,0.93,0.94,0.93,0.93,911844,0.93
2023-08-24,0.94,0.94,0.93,0.94,966008,0.94
2023-08-23,0.94,0.95,0.94,0.94,726416,0.94
2023-08-22,0.93,0.94,0.93,0.94,511704,0.94
2023-08-21,0.94,0.94,0.93,0.93,492497,0.93
2023-08-18,0.94,0.95,0.93,0.94,585370,0.94
2023-08-17,0.94,0.94,0.93,0.94,1086156,0.94
2023-08-16,0.94,0.94,0.93,0.94,588434,0.94
2023-08-15,0.94,0.95,0.93,0.94,1531771,0.94
2023-08-14,0.93,0.94,0.92,0.94,729020,0.94
2023-08-11,0.95,0.95,0.94,0.94,946159,0.94
2023-08-10,0.95,0.96,0.95,0.95,369059,0.95
2023-08-09,0.96,0.96,0.95,0.95,515513,0.95
2023-08-08,0.95,0.96,0.95,0.96,454301,0.96
2023-08-07,0.96,0.96,0.95,0.95,469225,0.95
2023-08-04,0.97,0.97,0.96,0.96,675189,0.96
2023-08-03,0.96,0.96,0.95,0.96,596197,0.96
2023-08-02,0.97,0.97,0.96,0.96,531006,0.96
2023-08-01,0.97,0.98,0.97,0.97,512988,0.97
2023-07-31,0.97,0.98,0.96,0.97,1111660,0.97
2023-07-28,0.95,0.96,0.94,0.96,805660,0.96
2023-07-27,0.95,0.96,0.94,0.95,766675,0.95
2023-07-26,0.95,0.95,0.94,0.95,1748027,0.95
2023-07-25,0.94,0.95,0.93,0.95,566480,0.95
2023-07-24,0.93,0.93,0.93,0.93,451886,0.93
2023-07-21,0.93,0.93,0.93,0.93,345009,0.93
2023-07-20,0.94,0.94,0.93,0.93,307699,0.93
2023-07-19,0.93,0.94,0.93,0.94,479536,0.94
2023-07-18,0.93,0.93,0.93,0.93,225837,0.93
2023-07-17,0.94,0.94,0.93,0.93,458063,0.93
2023-07-14,0.93,0.94,0.93,0.94,454509,0.94
2023-07-13,0.92,0.93,0.92,0.93,272497,0.93
2023-07-12,0.92,0.93,0.92,0.92,770355,0.92
2023-07-11,0.92,0.93,0.92,0.92,371123,0.92
2023-07-10,0.92,0.92,0.92,0.92,343299,0.92
2023-07-07,0.91,0.92,0.91,0.92,527494,0.92
2023-07-06,0.92,0.92,0.91,0.92,340199,0.92
2023-07-05,0.92,0.92,0.92,0.92,316453,0.92
2023-07-04,0.92,0.92,0.92,0.92,683172,0.92
2023-07-03,0.91,0.93,0.91,0.92,319082,0.92
2023-06-30,0.91,0.91,0.91,0.91,231358,0.91
2023-06-29,0.91,0.91,0.9,0.91,375427,0.91
2023-06-28,0.91,0.91,0.9,0.91,657745,0.91
2023-06-27,0.89,0.91,0.89,0.91,703178,0.91
2023-06-26,0.9,0.9,0.88,0.89,471533,0.89
2023-06-21,0.91,0.92,0.9,0.91,671249,0.91
2023-06-20,0.92,0.92,0.91,0.91,543298,0.91
2023-06-19,0.93,0.93,0.92,0.92,1213656,0.92
2023-06-16,0.94,0.94,0.93,0.93,493320,0.93
2023-06-15,0.93,0.94,0.93,0.93,609893,0.93
2023-06-14,0.94,0.95,0.93,0.93,2636715,0.93
2023-06-13,0.94,0.94,0.93,0.94,610875,0.94
2023-06-12,0.95,0.95,0.94,0.94,1115995,0.94
2023-06-09,0.95,0.95,0.94,0.95,1108457,0.95
2023-06-08,0.94,0.95,0.93,0.95,2233486,0.95
2023-06-07,0.93,0.94,0.93,0.94,311409,0.94
2023-06-06,0.94,0.95,0.93,0.93,382539,0.93
2023-06-05,0.93,0.94,0.93,0.94,487664,0.94
2023-06-02,0.93,0.93,0.93,0.93,319570,0.93
2023-06-01,0.92,0.93,0.92,0.93,594082,0.93
2023-05-31,0.93,0.93,0.92,0.92,393655,0.92
2023-05-30,0.92,0.93,0.92,0.93,565200,0.93
2023-05-29,0.93,0.93,0.92,0.92,541708,0.92
2023-05-26,0.91,0.93,0.9,0.92,593418,0.92
2023-05-25,0.91,0.91,0.9,0.91,454978,0.91
2023-05-24,0.92,0.92,0.91,0.91,610148,0.91
2023-05-23,0.94,0.94,0.93,0.93,574354,0.93
2023-05-22,0.94,0.94,0.94,0.94,331878,0.94
2023-05-19,0.95,0.95,0.94,0.94,952828,0.94
2023-05-18,0.95,0.96,0.95,0.96,876529,0.96
2023-05-17,0.94,0.95,0.94,0.95,362776,0.95
2023-05-16,0.95,0.96,0.95,0.95,520636,0.95
2023-05-15,0.96,0.96,0.94,0.96,1508861,0.96
2023-05-12,0.97,0.98,0.96,0.96,666389,0.96
2023-05-11,0.97,0.99,0.97,0.98,1579554,0.98
2023-05-10,1.0,1.0,0.97,0.97,2106985,0.97
2023-05-09,1.01,1.02,1.0,1.0,826848,1.0
2023-05-08,0.99,1.02,0.98,1.01,1140562,1.01
2023-05-05,0.99,1.0,0.98,0.98,1326977,0.98
2023-05-04,0.96,0.99,0.96,0.99,1278591,0.99
2023-04-28,0.94,0.96,0.94,0.96,570396,0.96
2023-04-27,0.94,0.95,0.93,0.94,412990,0.94
2023-04-26,0.93,0.94,0.92,0.94,496674,0.94
2023-04-25,0.93,0.94,0.92,0.94,521261,0.94
2023-04-24,0.93,0.94,0.92,0.93,469814,0.93
2023-04-21,0.94,0.95,0.93,0.93,702798,0.93
2023-04-20,0.93,0.94,0.93,0.94,637988,0.94
2023-04-19,0.93,0.94,0.93,0.93,476435,0.93
2023-04-18,0.93,0.93,0.93,0.93,945981,0.93
2023-04-17,0.92,0.93,0.92,0.93,513421,0.93
2023-04-14,0.92,0.93,0.91,0.92,269309,0.92
2023-04-13,0.92,0.93,0.92,0.92,574355,0.92
2023-04-12,0.91,0.92,0.9,0.92,340621,0.92
2023-04-11,0.89,0.9,0.89,0.9,247408,0.9
2023-04-10,0.89,0.9,0.89,0.89,237585,0.89
2023-04-07,0.9,0.9,0.89,0.89,227287,0.89
2023-04-06,0.9,0.9,0.89,0.9,140914,0.9
2023-04-04,0.9,0.9,0.89,0.9,273478,0.9
2023-04-03,0.89,0.9,0.89,0.9,140668,0.9
2023-03-31,0.88,0.89,0.88,0.89,206599,0.89
2023-03-30,0.88,0.89,0.88,0.88,154171,0.88
2023-03-29,0.89,0.89,0.88,0.88,117190,0.88
2023-03-28,0.88,0.89,0.88,0.89,94232,0.89
2023-03-27,0.89,0.89,0.88,0.88,147986,0.88
2023-03-24,0.9,0.9,0.89,0.89,134080,0.89
2023-03-23,0.9,0.9,0.89,0.9,106683,0.9
2023-03-22,0.89,0.9,0.89,0.9,148016,0.9
2023-03-21,0.89,0.9,0.89,0.89,138582,0.89
2023-03-20,0.9,0.91,0.89,0.89,203102,0.89
2023-03-17,0.89,0.9,0.89,0.9,169395,0.9
2023-03-16,0.89,0.89,0.89,0.89,147338,0.89
2023-03-15,0.88,0.9,0.88,0.89,149674,0.89
2023-03-14,0.88,0.89,0.88,0.88,129975,0.88
2023-03-13,0.87,0.88,0.87,0.88,140803,0.88
2023-03-10,0.89,0.89,0.87,0.87,145306,0.87
2023-03-09,0.89,0.89,0.89,0.89,160756,0.89
2023-03-08,0.89,0.89,0.88,0.89,204127,0.89
2023-03-07,0.9,0.91,0.89,0.89,144245,0.89
2023-03-06,0.89,0.9,0.89,0.9,141280,0.9
2023-03-03,0.89,0.9,0.89,0.9,183586,0.9
2023-03-02,0.88,0.89,0.88,0.89,219764,0.89
2023-03-01,0.87,0.88,0.87,0.88,203994,0.88
2023-02-28,0.87,0.88,0.87,0.88,241790,0.88
2023-02-27,0.88,0.88,0.87,0.87,205968,0.87
2023-02-24,0.87,0.88,0.87,0.88,192069,0.88
2023-02-23,0.88,0.88,0.87,0.87,395176,0.87
2023-02-22,0.87,0.88,0.87,0.88,428351,0.88
2023-02-21,0.87,0.88,0.87,0.88,154928,0.88
2023-02-20,0.85,0.87,0.85,0.87,256677,0.87
2023-02-17,0.85,0.86,0.85,0.85,142736,0.85
2023-02-16,0.86,0.87,0.85,0.85,238989,0.85
2023-02-15,0.86,0.86,0.85,0.86,143574,0.86
2023-02-14,0.85,0.86,0.85,0.86,188376,0.86
2023-02-13,0.85,0.85,0.85,0.85,172190,0.85
2023-02-10,0.85,0.85,0.84,0.85,229430,0.85
2023-02-09,0.84,0.85,0.84,0.85,210340,0.85
2023-02-08,0.85,0.85,0.84,0.84,207712,0.84
2023-02-07,0.84,0.85,0.84,0.84,249878,0.84
2023-02-06,0.84,0.84,0.84,0.84,287838,0.84
2023-02-03,0.85,0.85,0.84,0.84,374438,0.84
2023-02-02,0.85,0.85,0.85,0.85,289992,0.85
2023-02-01,0.85,0.85,0.84,0.85,311054,0.85
2023-01-31,0.84,0.85,0.84,0.84,219378,0.84
2023-01-30,0.85,0.85,0.84,0.84,231988,0.84
2023-01-20,0.84,0.85,0.84,0.85,214552,0.85
2023-01-19,0.83,0.84,0.83,0.84,170435,0.84
2023-01-18,0.83,0.84,0.83,0.83,224446,0.83
2023-01-17,0.83,0.83,0.83,0.83,226767,0.83
2023-01-16,0.83,0.84,0.83,0.83,209664,0.83
2023-01-13,0.82,0.83,0.82,0.83,276154,0.83
2023-01-12,0.82,0.82,0.82,0.82,190372,0.82
2023-01-11,0.82,0.83,0.82,0.82,209443,0.82
2023-01-10,0.83,0.83,0.82,0.82,206143,0.82
2023-01-09,0.83,0.83,0.83,0.83,178548,0.83
2023-01-06,0.83,0.83,0.82,0.83,161330,0.83
2023-01-05,0.83,0.83,0.83,0.83,186023,0.83
2023-01-04,0.82,0.83,0.82,0.83,197511,0.83
2023-01-03,0.82,0.82,0.82,0.82,199669,0.82
2022-12-30,0.81,0.82,0.81,0.82,135264,0.82
2022-12-29,0.82,0.82,0.81,0.81,140782,0.81
2022-12-28,0.82,0.82,0.81,0.82,144006,0.82
2022-12-27,0.81,0.82,0.81,0.82,158362,0.82
2022-12-26,0.81,0.81,0.81,0.81,139597,0.81
2022-12-23,0.81,0.81,0.81,0.81,135462,0.81
2022-12-22,0.82,0.83,0.81,0.81,145078,0.81
2022-12-21,0.82,0.82,0.82,0.82,142447,0.82
2022-12-20,0.83,0.83,0.81,0.82,142187,0.82
2022-12-19,0.84,0.84,0.82,0.83,157749,0.83
2022-12-16,0.83,0.84,0.83,0.84,173115,0.84
2022-12-15,0.84,0.84,0.83,0.83,153363,0.83
2022-12-14,0.84,0.84,0.84,0.84,148791,0.84
2022-12-13,0.84,0.85,0.84,0.84,150771,0.84
2022-12-12,0.85,0.85,0.84,0.84,426581,0.84
2022-12-09,0.86,0.86,0.85,0.86,210308,0.86
2022-12-08,0.86,0.86,0.85,0.86,427889,0.86
2022-12-07,0.86,0.86,0.85,0.86,207782,0.86
2022-12-06,0.86,0.87,0.86,0.86,197018,0.86
2022-12-05,0.85,0.87,0.85,0.87,177918,0.87
2022-12-02,0.86,0.86,0.85,0.85,211326,0.85
2022-12-01,0.86,0.87,0.86,0.86,331294,0.86
2022-11-30,0.86,0.88,0.86,0.86,250299,0.86
2022-11-29,0.84,0.87,0.84,0.86,223879,0.86
2022-11-28,0.84,0.84,0.83,0.84,224100,0.84
2022-11-25,0.83,0.85,0.83,0.85,257509,0.85
2022-11-24,0.83,0.83,0.83,0.83,210002,0.83
2022-11-23,0.82,0.83,0.82,0.83,261021,0.83
2022-11-22,0.81,0.83,0.81,0.82,273641,0.82
2022-11-21,0.82,0.82,0.81,0.81,204227,0.81
2022-11-18,0.82,0.82,0.82,0.82,169283,0.82
2022-11-17,0.82,0.82,0.81,0.82,172532,0.82
