date,open,high,low,close,volume
2011-06-03,2146.952,2168.471,2145.339,2164.819,540842000
2011-06-07,2157.425,2175.402,2155.891,2173.217,563676800
2011-06-08,2169.695,2174.105,2145.065,2170.623,629759700
2011-06-09,2162.95,2166.56,2136.555,2136.676,592108600
2011-06-10,2131.066,2149.137,2121.924,2146.555,614437800
2011-06-13,2133.842,2142.891,2119.047,2139.645,478277700
2011-06-14,2137.594,2166.147,2134.178,2159.078,804606100
2011-06-15,2150.29,2155.51,2139.396,2139.816,644707100
2011-06-16,2118.854,2120.928,2096.372,2098.268,610099800
2011-06-17,2101.879,2111.371,2086.551,2088.732,563709700
2011-06-20,2084.632,2092.947,2071.772,2077.037,540426700
2011-06-21,2081.107,2103.754,2080.034,2102.307,580100400
2011-06-22,2104.604,2107.262,2087.512,2097.427,527281000
2011-06-23,2088.527,2127.264,2080.12,2121.691,726301200
2011-06-24,2108.387,2184.904,2106.223,2173.653,1370592700
2011-06-27,2169.849,2183.782,2164.824,2174.038,967932800
2011-06-28,2176.62,2177.212,2156.345,2174.152,675525900
2011-06-29,2167.408,2170.439,2138.737,2140.541,867491900
2011-06-30,2142.817,2177.375,2142.791,2163.739,920607500
2011-07-01,2169.003,2174.692,2153.951,2164.038,815012200
2011-07-04,2174.609,2217.195,2172.516,2209.92,1278994100
2011-07-05,2208.157,2212.422,2194.722,2207.19,902869900
2011-07-06,2202.401,2202.514,2176.657,2198.78,917663100
2011-07-07,2206.356,2213.587,2187.284,2188.607,968227300
2011-07-08,2191.202,2202.175,2182.32,2190.974,715427200
2011-07-11,2187.047,2197.261,2175.814,2190.86,752563300
2011-07-12,2175.126,2175.126,2146.717,2149.242,839706000
2011-07-13,2150.957,2181.064,2150.957,2177.413,721112300
2011-07-14,2180.705,2189.587,2169.963,2186.421,816714100
2011-07-15,2179.464,2193.803,2169.058,2193.122,793040500
2011-07-18,2192.61,2193.393,2179.114,2185.364,690266400
2011-07-19,2175.344,2179.055,2163.406,2166.862,671732600
2011-07-20,2179.8,2183.121,2154.182,2166.603,608922100
2011-07-21,2167.815,2171.723,2143.145,2143.993,602403300
2011-07-22,2149.66,2156.609,2141.181,2145.234,526674800
2011-07-25,2135.538,2135.877,2072.866,2079.758,922880700
2011-07-26,2078.775,2087.945,2072.835,2083.149,520490800
2011-07-27,2074.104,2094.984,2067.046,2093.783,692437000
2011-07-28,2077.189,2085.35,2065.52,2081.45,667527500
2011-07-29,2083.996,2103.597,2067.093,2086.924,707055000
2011-08-01,2083.125,2098.686,2077.168,2090.374,492267900
2011-08-02,2077.704,2077.769,2052.396,2071.702,575567200
2011-08-03,2056.589,2080.246,2053.603,2069.053,556516400
2011-08-04,2072.963,2084.463,2064.477,2070.771,406484600
2011-08-05,2026.214,2040.698,2015.585,2024.942,779717800
